years,sex,Age,social status,Education level,Religion,Job,Charge,Number
"2,014",male,39,married,Middle school,Muslim,student,theft,1
"2,014",female,8,single,,Muslim,student,theft,1
"2,014",male,34,single,High school,Muslim,student,theft,1
"2,014",male,34,single,شهادات Universityه,Muslim,student,theft,1
"2,014",male,47,married,الصف الاول الثانوى,Muslim,student,theft,1
"2,014",male,33,married,redaing & writing,Hindu,student,theft,1
"2,014",male,37,married,redaing & writing,Muslim,student,theft,1
"2,014",male,61,married,redaing & writing,Muslim,student,theft,1
"2,014",male,61,single,الصف الثالث الثانوى,,student,theft,1
"2,014",male,22,single,redaing & writing,Muslim,student,theft,1
"2,014",male,35,married,uneducated,Hindu,student,theft,1
"2,014",male,48,single,الصف الثالث الثانوى,Hindu,student,theft,1
"2,014",male,28,single,شهاده الاعداديه العامه,Muslim,student,theft,1
"2,014",male,37,single,Middle school,Muslim,student,theft,1
"2,014",male,32,single,0,بوذي,student,theft,1
"2,014",female,79,ارمل,0,Muslim,student,theft,1
"2,014",male,39,married,uneducated,Christian,student,theft,1
"2,014",male,30,married,شهاده الاعداديه العامه,Muslim,student,theft,1
"2,014",male,37,married,Middle school,Muslim,employee,theft,1
"2,014",male,39,married,Middle school,Muslim,employee,theft,1
"2,014",male,33,married,0,Muslim,employee,theft,1
"2,014",male,52,married,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,014",male,35,married,Middle school,Muslim,employee,theft,1
"2,014",male,29,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,014",male,36,single,Undefined,Muslim,employee,theft,1
"2,014",male,31,single,0,Muslim,employee,theft,1
"2,014",male,17,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,014",male,29,single,Middle school,Muslim,employee,theft,1
"2,014",male,6,single,,Muslim,employee,theft,1
"2,014",male,32,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,30,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,27,single,0,Muslim,employee,theft,1
"2,014",male,28,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,13,single,0,Muslim,employee,theft,1
"2,014",male,34,single,Undefined,Muslim,employee,theft,1
"2,014",male,24,,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,014",male,47,married,diploma,Muslim,employee,theft,1
"2,014",male,33,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,014",female,26,,0,Muslim,employee,theft,1
"2,014",male,32,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,26,married,redaing & writing,Muslim,employee,theft,1
"2,014",male,27,single,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,014",male,27,single,Middle school,Muslim,employee,theft,1
"2,014",male,29,single,University,Muslim,employee,theft,1
"2,014",male,26,single,High school,Muslim,employee,theft,1
"2,014",male,32,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,42,single,شهادات Universityه,Muslim,employee,theft,1
"2,014",male,32,single,High school,Muslim,employee,theft,1
"2,014",male,43,married,Undefined,Muslim,employee,theft,1
"2,014",male,27,married,0,Muslim,employee,theft,1
"2,014",male,39,married,University,Christian,employee,theft,1
"2,014",male,47,married,Middle school,Muslim,employee,theft,1
"2,014",male,32,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,31,married,redaing & writing,Muslim,employee,theft,1
"2,014",male,30,single,Middle school,Muslim,employee,theft,1
"2,014",male,28,single,redaing & writing,Hindu,employee,theft,1
"2,014",male,28,single,0,Muslim,employee,theft,1
"2,014",male,32,married,redaing & writing,Muslim,employee,theft,1
"2,014",male,35,single,0,Muslim,employee,theft,1
"2,014",male,27,single,Undefined,Muslim,employee,theft,1
"2,014",male,30,single,الصف الثالث الثانوى,,employee,theft,1
"2,014",male,29,single,High school,Muslim,employee,theft,1
"2,014",male,28,married,اعداديه Undefinedه,Muslim,employee,theft,1
"2,014",male,35,single,ابتدائيه عامه,Muslim,employee,theft,1
"2,014",male,26,married,0,Muslim,employee,theft,1
"2,014",male,31,married,High school,Hindu,employee,theft,1
"2,014",female,10,single,الشهاده الابتدائيه العامه,Muslim,employee,theft,1
"2,014",male,6,single,uneducated,Muslim,employee,theft,1
"2,014",male,28,married,science high school,Muslim,employee,theft,1
"2,014",male,18,single,Third Grade of middle school,Muslim,employee,theft,1
"2,014",male,27,single,ابتدائيه عامه,Muslim,employee,theft,1
"2,014",male,32,married,Middle school,Muslim,employee,theft,1
"2,014",male,42,married,الصف الاول الابتدائى,Muslim,employee,theft,1
"2,014",female,51,divorced,University,Muslim,employee,theft,1
"2,014",male,11,,دون سن التعليم,,employee,theft,1
"2,014",male,14,single,High school,Muslim,employee,theft,1
"2,014",male,30,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,31,married,High school,Muslim,employee,theft,1
"2,014",male,29,single,0,Muslim,employee,theft,1
"2,014",male,32,single,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,014",male,34,single,Middle school,Muslim,employee,theft,1
"2,014",male,27,married,redaing & writing,Hindu,employee,theft,1
"2,014",male,11,,دون سن التعليم,Muslim,employee,theft,1
"2,014",male,41,married,High school,Muslim,employee,theft,1
"2,014",male,25,single,Middle school,Hindu,employee,theft,1
"2,014",female,31,married,High school,Muslim,employee,theft,1
"2,014",male,34,single,science high school,Muslim,employee,theft,1
"2,014",male,25,married,redaing & writing,Muslim,employee,theft,1
"2,014",female,34,married,redaing & writing,Muslim,employee,theft,1
"2,014",male,36,single,0,Undefined,employee,theft,1
"2,014",male,32,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,38,married,redaing & writing,Muslim,employee,theft,1
"2,014",male,43,married,uneducated,Muslim,employee,theft,1
"2,014",male,34,married,شهادات Universityه,Muslim,employee,theft,1
"2,014",male,37,married,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,014",male,27,single,ابتدائيه عامه,Muslim,employee,theft,1
"2,014",female,14,single,diploma فى التعليم,Christian,employee,theft,1
"2,014",male,22,single,Middle school,Muslim,employee,theft,1
"2,014",female,36,married,اقل من الثانويه العامه,Christian,employee,theft,1
"2,014",male,28,single,science high school,Muslim,employee,theft,1
"2,014",male,36,single,الصف الاول الاعدادى,Muslim,employee,theft,1
"2,014",female,4,single,اقل من الابتدائيه العامه,Muslim,employee,theft,1
"2,014",male,28,single,Middle school,Muslim,employee,theft,1
"2,014",female,41,married,uneducated,Muslim,employee,theft,1
"2,014",male,41,single,شهادات Universityه,Muslim,employee,theft,1
"2,014",male,34,single,science high school,Muslim,employee,theft,1
"2,014",male,8,single,الصف الثانى الاعدادى,Muslim,employee,theft,1
"2,014",female,27,single,ابتدائيه عامه,Muslim,employee,theft,1
"2,014",male,26,single,science high school,Muslim,employee,theft,1
"2,014",male,23,married,redaing & writing,Muslim,employee,theft,1
"2,014",male,55,married,Middle school,Muslim,employee,theft,1
"2,014",female,30,married,redaing & writing,Muslim,employee,theft,1
"2,014",male,37,married,Middle school,Muslim,employee,theft,1
"2,014",male,24,single,Middle school,Muslim,employee,theft,1
"2,014",male,16,single,الصف الثانى الاعدادى,Muslim,employee,theft,1
"2,014",female,27,married,شهادات Universityه,Muslim,employee,theft,1
"2,014",male,32,single,Middle school,Muslim,employee,theft,1
"2,014",male,21,single,Middle school,Muslim,employee,theft,1
"2,014",male,24,single,uneducated,Christian,employee,theft,1
"2,014",male,45,single,ابتدائيه عامه,Muslim,employee,theft,1
"2,014",female,15,single,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,014",male,36,married,High school,Muslim,employee,theft,1
"2,014",female,42,married,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,014",male,32,single,uneducated,Muslim,employee,theft,1
"2,014",male,13,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,014",male,36,married,science high school,Muslim,employee,theft,1
"2,014",male,22,single,Middle school,Muslim,employee,theft,1
"2,014",female,31,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,27,single,redaing & writing,Hindu,employee,theft,1
"2,014",male,71,married,شهادات Universityه,Muslim,employee,theft,1
"2,014",male,30,married,0,Muslim,employee,theft,1
"2,014",female,44,single,redaing & writing,Christian,employee,theft,1
"2,014",male,24,single,science high school,Muslim,employee,theft,1
"2,014",male,25,single,science high school,Muslim,employee,theft,1
"2,014",male,28,married,الصف الثانى الاعدادى,Muslim,employee,theft,1
"2,014",female,23,single,redaing & writing,Christian,employee,theft,1
"2,014",male,26,single,science high school,Muslim,employee,theft,1
"2,014",male,25,single,science high school,Muslim,employee,theft,1
"2,014",male,39,married,ابتدائيه عامه,Muslim,employee,theft,1
"2,014",male,26,married,Middle school,Muslim,employee,theft,1
"2,014",male,61,married,science high school,Muslim,employee,theft,1
"2,014",male,34,married,0,Muslim,employee,theft,1
"2,014",male,23,single,science high school,Muslim,employee,theft,1
"2,014",male,35,married,science high school,Muslim,employee,theft,1
"2,014",male,33,single,science high school,Muslim,employee,theft,1
"2,014",female,25,single,redaing & writing,Christian,employee,theft,1
"2,014",male,30,married,science high school,Muslim,employee,theft,1
"2,014",male,22,married,redaing & writing,Muslim,employee,theft,1
"2,014",male,26,single,University,Christian,employee,theft,1
"2,014",male,55,married,redaing & writing,Muslim,employee,theft,1
"2,014",female,23,single,redaing & writing,Muslim,employee,theft,1
"2,014",female,28,single,Middle school,Christian,employee,theft,1
"2,014",male,4,single,uneducated,Muslim,employee,theft,1
"2,014",female,30,married,ابتدائيه عامه,Muslim,employee,theft,1
"2,014",male,39,single,High school,Hindu,employee,theft,1
"2,014",male,18,single,اقل من الثانويه العامه,Muslim,employee,theft,1
"2,014",male,59,married,بكالوريس تجاره وعلوم اداريه,Muslim,employee,theft,1
"2,014",male,21,single,redaing & writing,Muslim,employee,theft,1
"2,014",female,70,divorced,,,employee,theft,1
"2,014",female,30,married,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,014",female,24,married,redaing & writing,Muslim,employee,theft,1
"2,014",female,14,,,,employee,theft,1
"2,014",male,24,single,science high school,Muslim,employee,theft,1
"2,014",male,26,single,diploma,بوذي,employee,theft,1
"2,014",male,48,married,uneducated,Muslim,employee,theft,1
"2,014",male,20,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,30,married,High school,Hindu,employee,theft,1
"2,014",male,23,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,24,single,science high school,Muslim,employee,theft,1
"2,014",female,21,single,ابتدائيه عامه,Muslim,employee,theft,1
"2,014",male,25,married,0,Muslim,employee,theft,1
"2,014",male,24,single,ابتدائيه عامه,Muslim,employee,theft,1
"2,014",female,34,single,science high school,Christian,employee,theft,1
"2,014",male,36,married,Middle school,بوذي,employee,theft,1
"2,014",male,48,married,High school,Muslim,employee,theft,1
"2,014",male,52,married,High school,Muslim,employee,theft,1
"2,014",female,33,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,014",female,27,married,University,Christian,employee,theft,1
"2,014",male,39,single,,Muslim,employee,theft,1
"2,014",male,35,married,,Muslim,employee,theft,1
"2,014",male,28,single,,Muslim,employee,theft,1
"2,014",female,26,married,Middle school,Christian,employee,theft,1
"2,014",female,36,single,redaing & writing,Muslim,employee,theft,1
"2,014",female,28,divorced,,Muslim,employee,theft,1
"2,014",male,46,single,Middle school,Muslim,employee,theft,1
"2,014",female,33,married,University,Muslim,employee,theft,1
"2,014",male,29,single,uneducated,Muslim,employee,theft,1
"2,014",female,36,married,High school,Muslim,employee,theft,1
"2,014",female,29,single,,Muslim,employee,theft,1
"2,014",female,34,married,redaing & writing,Muslim,employee,theft,1
"2,014",female,1,single,,Muslim,employee,theft,1
"2,014",male,8,married,redaing & writing,Muslim,employee,theft,1
"2,014",male,8,single,,Muslim,employee,theft,1
"2,014",male,45,single,Middle school,Christian,employee,theft,1
"2,014",male,20,single,Middle school,Muslim,employee,theft,1
"2,014",male,33,married,redaing & writing,Muslim,employee,theft,1
"2,014",male,24,single,,Muslim,employee,theft,1
"2,014",male,41,married,science high school,Muslim,employee,theft,1
"2,014",female,29,ارمل,High school,Muslim,employee,theft,1
"2,014",female,47,single,University,Christian,employee,theft,1
"2,014",male,24,single,Middle school,Muslim,employee,theft,1
"2,014",female,33,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,25,married,Middle school,Muslim,employee,theft,1
"2,014",female,25,single,ابتدائيه عامه,Christian,employee,theft,1
"2,014",male,24,single,Middle school,Muslim,employee,theft,1
"2,014",female,36,single,redaing & writing,Christian,employee,theft,1
"2,014",male,27,single,الدراسات العليا,Hindu,employee,theft,1
"2,014",female,23,single,Middle school,Muslim,employee,theft,1
"2,014",female,32,married,redaing & writing,Muslim,employee,theft,1
"2,014",female,25,single,0,Christian,employee,theft,1
"2,014",male,22,married,science high school,Muslim,employee,theft,1
"2,014",female,25,married,High school,Muslim,employee,theft,1
"2,014",female,26,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,27,single,High school,Muslim,employee,theft,1
"2,014",female,46,married,الصف الثالث الثانوى,Christian,employee,theft,1
"2,014",male,26,single,redaing & writing,Muslim,employee,theft,1
"2,014",male,19,single,science high school,Muslim,employee,theft,1
"2,014",female,30,married,redaing & writing,Muslim,employee,theft,1
"2,014",male,30,married,Middle school,Muslim,employee,theft,1
"2,014",female,21,married,Middle school,Muslim,employee,theft,1
"2,014",female,26,single,ابتدائيه عامه,Muslim,employee,theft,1
"2,014",female,20,single,redaing & writing,Muslim,employee,theft,1
"2,014",female,35,married,Middle school,Muslim,employee,theft,1
"2,014",female,29,married,,Muslim,employee,theft,1
"2,014",male,42,single,High school,Hindu,employee,theft,1
